Location,Year,total_cases,smear
ASSAM_NAGAON,2007,2901,1459
ASSAM_NAGAON,2008,2961,1410
ASSAM_NAGAON,2009,3070,1412
ASSAM_NAGAON,2010,2952,1278
ASSAM_NAGAON,2011,2619,1219
ASSAM_NAGAON,2012,2477,1076
ASSAM_NAGAON,2013,2173,897
ASSAM_NAGAON,2014,2627,1131
ASSAM_NAGAON,2015,2704,1180
ASSAM_NAGAON,2016,2800,1095
ASSAM_NAGAON,2017,2536,1164
ASSAM_NAGAON,2018,2236,969
ASSAM_NAGAON,2019,2677,1138
ASSAM_NAGAON,2020,2724,1148
ASSAM_NAGAON,2021,2700,1139
ASSAM_NAGAON,2022,2725,1142
ASSAM_NAGAON,2023,2721,1138
ASSAM_NAGAON,2024,2732,1138
ASSAM_NAGAON,2025,2736,1136
ASSAM_NALBARI,2004,1103,483
ASSAM_NALBARI,2005,1150,554
ASSAM_NALBARI,2006,1225,500
ASSAM_NALBARI,2007,1345,609
ASSAM_NALBARI,2008,1381,629
ASSAM_NALBARI,2009,1299,564
ASSAM_NALBARI,2010,1429,636
ASSAM_NALBARI,2011,1279,571
ASSAM_NALBARI,2012,1192,535
ASSAM_NALBARI,2013,828,419
ASSAM_NALBARI,2014,670,376
ASSAM_NALBARI,2015,697,365
ASSAM_NALBARI,2016,696,385
ASSAM_NALBARI,2017,853,490
ASSAM_NALBARI,2018,654,360
ASSAM_NALBARI,2019,900,376
ASSAM_NALBARI,2020,908,374
ASSAM_NALBARI,2021,899,373
ASSAM_NALBARI,2022,904,374
ASSAM_NALBARI,2023,902,374
ASSAM_NALBARI,2024,903,374
ASSAM_NALBARI,2025,902,374
ASSAM_SIVASAGAR,2004,540,194
ASSAM_SIVASAGAR,2005,844,372
ASSAM_SIVASAGAR,2006,1218,494
ASSAM_SIVASAGAR,2007,1647,644
ASSAM_SIVASAGAR,2019,1484,451
ASSAM_SIVASAGAR,2020,1490,456
ASSAM_SIVASAGAR,2021,1483,453
ASSAM_SIVASAGAR,2022,1488,459
ASSAM_SIVASAGAR,2023,1478,455
ASSAM_SIVASAGAR,2024,1462,450
ASSAM_SIVASAGAR,2025,1452,447
ASSAM_SONITPUR,2003,1886,698
ASSAM_SONITPUR,2004,2492,868
ASSAM_SONITPUR,2005,2562,1028
ASSAM_SONITPUR,2006,2631,1135
ASSAM_SONITPUR,2007,2924,1344
ASSAM_SONITPUR,2008,3107,1528
ASSAM_SONITPUR,2009,3255,1565
ASSAM_SONITPUR,2010,3089,1548
ASSAM_SONITPUR,2011,2981,1450
ASSAM_SONITPUR,2012,3032,1477
ASSAM_SONITPUR,2013,2928,1342
ASSAM_SONITPUR,2014,3365,1629
ASSAM_SONITPUR,2015,3191,1501
ASSAM_SONITPUR,2016,2886,1458
ASSAM_SONITPUR,2017,3078,1681
ASSAM_SONITPUR,2018,2842,1590
ASSAM_SONITPUR,2019,3142,1493
ASSAM_SONITPUR,2020,3150,1493
ASSAM_SONITPUR,2021,3140,1490
ASSAM_SONITPUR,2022,3130,1487
ASSAM_SONITPUR,2023,3129,1485
ASSAM_SONITPUR,2024,3126,1483
ASSAM_SONITPUR,2025,3119,1480
ASSAM_TINSUKIA,2004,956,431
ASSAM_TINSUKIA,2005,1398,665
ASSAM_TINSUKIA,2006,1779,823
ASSAM_TINSUKIA,2007,2052,935
ASSAM_TINSUKIA,2008,2224,1023
ASSAM_TINSUKIA,2009,2414,1110
ASSAM_TINSUKIA,2010,2337,1102
ASSAM_TINSUKIA,2011,2408,1035
ASSAM_TINSUKIA,2012,2390,1116
ASSAM_TINSUKIA,2013,2627,1152
ASSAM_TINSUKIA,2014,2772,1253
ASSAM_TINSUKIA,2015,2804,1144
ASSAM_TINSUKIA,2016,2658,1090
ASSAM_TINSUKIA,2017,2722,1138
ASSAM_TINSUKIA,2018,2438,1336
ASSAM_TINSUKIA,2019,2518,1089
ASSAM_TINSUKIA,2020,2534,1083
ASSAM_TINSUKIA,2021,2508,1080
ASSAM_TINSUKIA,2022,2505,1074
ASSAM_TINSUKIA,2023,2490,1069
ASSAM_TINSUKIA,2024,2477,1063
ASSAM_TINSUKIA,2025,2467,1058
BIHAR_PATNA,2001,3450,1512
BIHAR_PATNA,2002,4010,1820
BIHAR_PATNA,2003,4175,1830
BIHAR_PATNA,2004,5311,1895
BIHAR_PATNA,2005,5478,1796
BIHAR_PATNA,2006,6754,2012
BIHAR_PATNA,2007,7501,2697
BIHAR_PATNA,2008,7285,2168
BIHAR_PATNA,2009,6443,1819
BIHAR_PATNA,2010,6082,1900
BIHAR_PATNA,2011,5853,1606
BIHAR_PATNA,2012,5602,1413
BIHAR_PATNA,2013,4636,1453
BIHAR_PATNA,2014,4507,1393
BIHAR_PATNA,2015,4026,1282
BIHAR_PATNA,2016,3015,939
BIHAR_PATNA,2017,2181,981
BIHAR_PATNA,2018,3578,1757
BIHAR_PATNA,2019,5071,1721
BIHAR_PATNA,2020,5075,1714
BIHAR_PATNA,2021,5083,1715
BIHAR_PATNA,2022,5090,1717
BIHAR_PATNA,2023,5099,1719
BIHAR_PATNA,2024,5106,1720
BIHAR_PATNA,2025,5114,1722
BIHAR_SAMASTIPUR,2005,2350,570
BIHAR_SAMASTIPUR,2006,3280,820
BIHAR_SAMASTIPUR,2007,4021,1371
BIHAR_SAMASTIPUR,2008,4537,1847
BIHAR_SAMASTIPUR,2009,4275,1749
BIHAR_SAMASTIPUR,2010,4187,1755
BIHAR_SAMASTIPUR,2011,3818,1515
BIHAR_SAMASTIPUR,2012,3493,1511
BIHAR_SAMASTIPUR,2013,3154,1545
BIHAR_SAMASTIPUR,2014,3243,1691
BIHAR_SAMASTIPUR,2015,2902,1433
BIHAR_SAMASTIPUR,2016,2520,1125
BIHAR_SAMASTIPUR,2017,2609,1248
BIHAR_SAMASTIPUR,2018,3142,1358
BIHAR_SAMASTIPUR,2019,2610,1164
BIHAR_SAMASTIPUR,2020,2608,1162
BIHAR_SAMASTIPUR,2021,2607,1161
BIHAR_SAMASTIPUR,2022,2603,1160
BIHAR_SAMASTIPUR,2023,2602,1160
BIHAR_SAMASTIPUR,2024,2599,1158
BIHAR_SAMASTIPUR,2025,2597,1158
CHANDIGARH_CHANDIGARH,2002,1244,453
CHANDIGARH_CHANDIGARH,2003,1918,702
CHANDIGARH_CHANDIGARH,2004,2164,722
CHANDIGARH_CHANDIGARH,2005,2478,746
CHANDIGARH_CHANDIGARH,2006,1746,581
CHANDIGARH_CHANDIGARH,2007,1743,531
CHANDIGARH_CHANDIGARH,2008,2492,837
CHANDIGARH_CHANDIGARH,2009,2572,876
CHANDIGARH_CHANDIGARH,2010,2764,1008
CHANDIGARH_CHANDIGARH,2011,2537,893
CHANDIGARH_CHANDIGARH,2012,2801,982
CHANDIGARH_CHANDIGARH,2013,2879,1024
CHANDIGARH_CHANDIGARH,2014,2857,1029
CHANDIGARH_CHANDIGARH,2015,3143,1122
CHANDIGARH_CHANDIGARH,2016,2885,1126
CHANDIGARH_CHANDIGARH,2017,4849,1858
CHANDIGARH_CHANDIGARH,2018,5360,1938
CHANDIGARH_CHANDIGARH,2019,2760,886
CHANDIGARH_CHANDIGARH,2020,2747,893
CHANDIGARH_CHANDIGARH,2021,2774,894
CHANDIGARH_CHANDIGARH,2022,2724,888
CHANDIGARH_CHANDIGARH,2023,2726,888
CHANDIGARH_CHANDIGARH,2024,2708,885
CHANDIGARH_CHANDIGARH,2025,2685,882
CHHATTISGARH_BILASPUR,2002,797,306
CHHATTISGARH_BILASPUR,2003,2177,867
CHHATTISGARH_BILASPUR,2004,2472,1000
CHHATTISGARH_BILASPUR,2005,2124,883
CHHATTISGARH_BILASPUR,2006,2339,937
CHHATTISGARH_BILASPUR,2007,2684,1117
CHHATTISGARH_BILASPUR,2008,2693,1091
CHHATTISGARH_BILASPUR,2009,2814,987
CHHATTISGARH_BILASPUR,2010,2774,986
CHHATTISGARH_BILASPUR,2011,2751,1106
CHHATTISGARH_BILASPUR,2012,2837,1241
CHHATTISGARH_BILASPUR,2013,2565,1149
CHHATTISGARH_BILASPUR,2014,2589,1109
CHHATTISGARH_BILASPUR,2015,2338,1074
CHHATTISGARH_BILASPUR,2016,2310,1025
CHHATTISGARH_BILASPUR,2017,3276,1295
CHHATTISGARH_BILASPUR,2018,3339,1158
CHHATTISGARH_BILASPUR,2019,2683,1191
CHHATTISGARH_BILASPUR,2020,2675,1188
CHHATTISGARH_BILASPUR,2021,2675,1188
CHHATTISGARH_BILASPUR,2022,2671,1187
CHHATTISGARH_BILASPUR,2023,2672,1186
CHHATTISGARH_BILASPUR,2024,2666,1185
CHHATTISGARH_BILASPUR,2025,2668,1185
CHHATTISGARH_DURG,2002,864,311
CHHATTISGARH_DURG,2003,2933,941
CHHATTISGARH_DURG,2004,2965,1086
CHHATTISGARH_DURG,2005,3294,1190
CHHATTISGARH_DURG,2006,4201,1355
CHHATTISGARH_DURG,2007,4031,1379
CHHATTISGARH_DURG,2008,4071,1399
CHHATTISGARH_DURG,2009,3862,1351
CHHATTISGARH_DURG,2010,3548,1177
CHHATTISGARH_DURG,2011,3602,1001
CHHATTISGARH_DURG,2012,4028,1218
CHHATTISGARH_DURG,2013,3079,1029
CHHATTISGARH_DURG,2014,2490,846
CHHATTISGARH_DURG,2015,2587,868
CHHATTISGARH_DURG,2016,2302,971
CHHATTISGARH_DURG,2017,2203,998
CHHATTISGARH_DURG,2018,1994,873
CHHATTISGARH_DURG,2019,3241,1106
CHHATTISGARH_DURG,2020,3241,1104
CHHATTISGARH_DURG,2021,3261,1110
CHHATTISGARH_DURG,2022,3276,1115
CHHATTISGARH_DURG,2023,3285,1120
CHHATTISGARH_DURG,2024,3293,1124
CHHATTISGARH_DURG,2025,3295,1128
CHHATTISGARH_KORBA,2004,709,404
CHHATTISGARH_KORBA,2005,928,518
CHHATTISGARH_KORBA,2006,1071,523
CHHATTISGARH_KORBA,2007,1353,500
CHHATTISGARH_KORBA,2008,1493,569
CHHATTISGARH_KORBA,2009,1726,708
CHHATTISGARH_KORBA,2010,1692,587
CHHATTISGARH_KORBA,2011,1605,557
CHHATTISGARH_KORBA,2012,1463,539
CHHATTISGARH_KORBA,2013,1270,443
CHHATTISGARH_KORBA,2014,1387,491
CHHATTISGARH_KORBA,2015,1364,459
CHHATTISGARH_KORBA,2016,1570,616
CHHATTISGARH_KORBA,2017,1311,594
CHHATTISGARH_KORBA,2018,1188,629
CHHATTISGARH_KORBA,2019,1371,539
CHHATTISGARH_KORBA,2020,1348,534
CHHATTISGARH_KORBA,2021,1350,533
CHHATTISGARH_KORBA,2022,1342,531
CHHATTISGARH_KORBA,2023,1337,530
CHHATTISGARH_KORBA,2024,1334,529
CHHATTISGARH_KORBA,2025,1330,528
CHHATTISGARH_RAIPUR,2002,978,433
CHHATTISGARH_RAIPUR,2003,2846,1164
CHHATTISGARH_RAIPUR,2004,3390,1362
CHHATTISGARH_RAIPUR,2005,3358,1378
CHHATTISGARH_RAIPUR,2006,4297,1780
CHHATTISGARH_RAIPUR,2007,4182,1774
CHHATTISGARH_RAIPUR,2008,4174,1698
CHHATTISGARH_RAIPUR,2009,4552,1904
CHHATTISGARH_RAIPUR,2010,4450,1814
CHHATTISGARH_RAIPUR,2011,4347,1778
CHHATTISGARH_RAIPUR,2012,4063,1682
CHHATTISGARH_RAIPUR,2013,2846,1251
CHHATTISGARH_RAIPUR,2014,2525,1000
CHHATTISGARH_RAIPUR,2015,2242,1001
CHHATTISGARH_RAIPUR,2016,2243,1051
CHHATTISGARH_RAIPUR,2017,2130,1011
CHHATTISGARH_RAIPUR,2018,2733,1182
CHHATTISGARH_RAIPUR,2019,4149,1683
CHHATTISGARH_RAIPUR,2020,4148,1688
CHHATTISGARH_RAIPUR,2021,4152,1691
CHHATTISGARH_RAIPUR,2022,4154,1693
CHHATTISGARH_RAIPUR,2023,4156,1694
CHHATTISGARH_RAIPUR,2024,4157,1696
CHHATTISGARH_RAIPUR,2025,4159,1697
GOA_NORTHGOA,2004,284,108
GOA_NORTHGOA,2005,1029,384
GOA_NORTHGOA,2006,1234,374
GOA_NORTHGOA,2007,1161,363
GOA_NORTHGOA,2010,1213,440
GOA_NORTHGOA,2011,1146,411
GOA_NORTHGOA,2012,1106,390
GOA_NORTHGOA,2013,1021,394
GOA_NORTHGOA,2014,961,332
GOA_NORTHGOA,2015,952,336
GOA_NORTHGOA,2016,932,381
GOA_NORTHGOA,2017,942,375
GOA_NORTHGOA,2018,1357,600
GOA_NORTHGOA,2019,1344,362
GOA_NORTHGOA,2020,1270,354
GOA_NORTHGOA,2021,1313,352
GOA_NORTHGOA,2022,1304,354
GOA_NORTHGOA,2023,1329,352
GOA_NORTHGOA,2024,1324,353
GOA_NORTHGOA,2025,1341,352
GOA_SOUTHGOA,2004,225,74
GOA_SOUTHGOA,2005,702,220
GOA_SOUTHGOA,2006,802,263
GOA_SOUTHGOA,2007,943,282
GOA_SOUTHGOA,2010,943,333
GOA_SOUTHGOA,2011,836,307
GOA_SOUTHGOA,2012,839,315
GOA_SOUTHGOA,2013,756,280
GOA_SOUTHGOA,2014,689,265
GOA_SOUTHGOA,2015,648,223
GOA_SOUTHGOA,2016,561,225
GOA_SOUTHGOA,2017,470,221
GOA_SOUTHGOA,2018,587,343
GOA_SOUTHGOA,2019,699,287
GOA_SOUTHGOA,2020,693,288
GOA_SOUTHGOA,2021,680,289
GOA_SOUTHGOA,2022,675,293
GOA_SOUTHGOA,2023,663,295
GOA_SOUTHGOA,2024,657,298
GOA_SOUTHGOA,2025,647,301
GUJARAT_BHARUCH,2002,2122,1101
GUJARAT_BHARUCH,2003,2416,1173
GUJARAT_BHARUCH,2004,2775,1267
GUJARAT_BHARUCH,2005,2587,1320
GUJARAT_BHARUCH,2006,2643,1422
GUJARAT_BHARUCH,2007,2743,1448
GUJARAT_BHARUCH,2008,2687,1499
GUJARAT_BHARUCH,2009,2004,1031
GUJARAT_BHARUCH,2010,2014,1131
GUJARAT_BHARUCH,2011,2030,1098
GUJARAT_BHARUCH,2012,1933,1029
GUJARAT_BHARUCH,2013,1944,1042
GUJARAT_BHARUCH,2014,1879,955
GUJARAT_BHARUCH,2015,2260,1104
GUJARAT_BHARUCH,2016,2289,1154
GUJARAT_BHARUCH,2017,2580,1335
GUJARAT_BHARUCH,2018,2816,1215
GUJARAT_BHARUCH,2019,2537,1165
GUJARAT_BHARUCH,2020,2530,1165
GUJARAT_BHARUCH,2021,2528,1165
GUJARAT_BHARUCH,2022,2527,1164
GUJARAT_BHARUCH,2023,2525,1163
GUJARAT_BHARUCH,2024,2524,1162
GUJARAT_BHARUCH,2025,2522,1161
GUJARAT_GANDHINAGAR,2001,2809,1092
GUJARAT_GANDHINAGAR,2002,3078,1342
GUJARAT_GANDHINAGAR,2003,2446,1016
GUJARAT_GANDHINAGAR,2004,1973,832
GUJARAT_GANDHINAGAR,2005,1809,814
GUJARAT_GANDHINAGAR,2006,1892,844
GUJARAT_GANDHINAGAR,2007,1944,841
GUJARAT_GANDHINAGAR,2008,1937,846
GUJARAT_GANDHINAGAR,2009,1940,849
GUJARAT_GANDHINAGAR,2010,1783,900
GUJARAT_GANDHINAGAR,2011,1720,850
GUJARAT_GANDHINAGAR,2012,1573,825
GUJARAT_GANDHINAGAR,2013,1684,834
GUJARAT_GANDHINAGAR,2014,1827,848
GUJARAT_GANDHINAGAR,2015,1892,869
GUJARAT_GANDHINAGAR,2016,2007,871
GUJARAT_GANDHINAGAR,2017,2497,879
GUJARAT_GANDHINAGAR,2018,2533,980
GUJARAT_GANDHINAGAR,2019,2513,915
GUJARAT_GANDHINAGAR,2020,2517,913
GUJARAT_GANDHINAGAR,2021,2507,909
GUJARAT_GANDHINAGAR,2022,2502,905
GUJARAT_GANDHINAGAR,2023,2498,902
GUJARAT_GANDHINAGAR,2024,2493,898
GUJARAT_GANDHINAGAR,2025,2489,895
GUJARAT_JAMNAGAR,2001,1987,777
GUJARAT_JAMNAGAR,2002,1999,740
GUJARAT_JAMNAGAR,2003,2164,859
GUJARAT_JAMNAGAR,2004,2405,860
GUJARAT_JAMNAGAR,2005,2229,828
GUJARAT_JAMNAGAR,2006,2376,1155
GUJARAT_JAMNAGAR,2007,2506,1213
GUJARAT_JAMNAGAR,2008,2550,1198
GUJARAT_JAMNAGAR,2009,2620,1154
GUJARAT_JAMNAGAR,2010,2545,1220
GUJARAT_JAMNAGAR,2011,2400,1164
GUJARAT_JAMNAGAR,2012,2136,1162
GUJARAT_JAMNAGAR,2013,2140,1139
GUJARAT_JAMNAGAR,2014,1803,948
GUJARAT_JAMNAGAR,2015,1667,854
GUJARAT_JAMNAGAR,2016,1699,891
GUJARAT_JAMNAGAR,2017,1846,807
GUJARAT_JAMNAGAR,2018,2006,826
GUJARAT_JAMNAGAR,2019,2428,1055
GUJARAT_JAMNAGAR,2020,2440,1058
GUJARAT_JAMNAGAR,2021,2436,1059
GUJARAT_JAMNAGAR,2022,2434,1060
GUJARAT_JAMNAGAR,2023,2432,1061
GUJARAT_JAMNAGAR,2024,2431,1063
GUJARAT_JAMNAGAR,2025,2430,1064
GUJARAT_RAJKOT,2001,2872,1159
GUJARAT_RAJKOT,2002,3173,1136
GUJARAT_RAJKOT,2003,3384,1201
GUJARAT_RAJKOT,2004,3569,1442
GUJARAT_RAJKOT,2005,3610,1581
GUJARAT_RAJKOT,2006,3912,1986
GUJARAT_RAJKOT,2007,4058,1978
GUJARAT_RAJKOT,2008,4093,1877
GUJARAT_RAJKOT,2009,4087,2026
GUJARAT_RAJKOT,2010,3983,2178
GUJARAT_RAJKOT,2011,3852,2179
GUJARAT_RAJKOT,2012,3676,2195
GUJARAT_RAJKOT,2013,3701,2154
GUJARAT_RAJKOT,2014,3340,1951
GUJARAT_RAJKOT,2015,3214,1825
GUJARAT_RAJKOT,2016,3643,1969
GUJARAT_RAJKOT,2017,4223,1702
GUJARAT_RAJKOT,2018,4116,1667
GUJARAT_RAJKOT,2019,3900,1967
GUJARAT_RAJKOT,2020,3928,1979
GUJARAT_RAJKOT,2021,3926,1977
GUJARAT_RAJKOT,2022,3930,1978
GUJARAT_RAJKOT,2023,3943,1984
GUJARAT_RAJKOT,2024,3946,1984
GUJARAT_RAJKOT,2025,3953,1988
GUJARAT_SURAT,2001,1716,807
GUJARAT_SURAT,2002,2364,1081
GUJARAT_SURAT,2003,4990,1637
GUJARAT_SURAT,2004,5861,2106
GUJARAT_SURAT,2005,6406,2331
GUJARAT_SURAT,2006,6595,2398
GUJARAT_SURAT,2007,5589,2159
GUJARAT_SURAT,2008,8869,3824
GUJARAT_SURAT,2009,9491,3861
GUJARAT_SURAT,2010,9254,3899
GUJARAT_SURAT,2011,9037,3765
GUJARAT_SURAT,2012,8970,3915
GUJARAT_SURAT,2013,9434,4444
GUJARAT_SURAT,2014,7033,3070
GUJARAT_SURAT,2015,3953,1868
GUJARAT_SURAT,2016,10407,4962
GUJARAT_SURAT,2017,11968,4982
GUJARAT_SURAT,2018,12931,5631
GUJARAT_SURAT,2019,8948,3734
GUJARAT_SURAT,2020,8963,3736
GUJARAT_SURAT,2021,8963,3737
GUJARAT_SURAT,2022,8965,3737
GUJARAT_SURAT,2023,8961,3737
GUJARAT_SURAT,2024,8959,3737
GUJARAT_SURAT,2025,8956,3736
GUJARAT_VADODARA,2001,1983,870
GUJARAT_VADODARA,2002,2871,1166
GUJARAT_VADODARA,2003,3473,1360
GUJARAT_VADODARA,2004,4295,1741
GUJARAT_VADODARA,2005,3815,1675
GUJARAT_VADODARA,2006,4253,1792
GUJARAT_VADODARA,2007,3843,1683
GUJARAT_VADODARA,2008,4213,1834
GUJARAT_VADODARA,2009,4206,1863
GUJARAT_VADODARA,2010,4212,1967
GUJARAT_VADODARA,2011,3943,1863
GUJARAT_VADODARA,2012,4009,1944
GUJARAT_VADODARA,2013,4372,1972
GUJARAT_VADODARA,2014,3457,1589
GUJARAT_VADODARA,2015,2400,1140
GUJARAT_VADODARA,2016,4693,2256
GUJARAT_VADODARA,2017,7464,3058
GUJARAT_VADODARA,2018,7100,2851
GUJARAT_VADODARA,2019,4176,1860
GUJARAT_VADODARA,2020,4166,1858
GUJARAT_VADODARA,2021,4155,1855
GUJARAT_VADODARA,2022,4146,1852
GUJARAT_VADODARA,2023,4137,1849
GUJARAT_VADODARA,2024,4129,1847
GUJARAT_VADODARA,2025,4121,1844
GUJARAT_VALSAD,2001,2558,1104
GUJARAT_VALSAD,2002,2604,1146
GUJARAT_VALSAD,2003,2891,1247
GUJARAT_VALSAD,2004,3371,1539
GUJARAT_VALSAD,2005,3194,1382
GUJARAT_VALSAD,2006,2892,1389
GUJARAT_VALSAD,2007,1787,877
GUJARAT_VALSAD,2008,1756,917
GUJARAT_VALSAD,2009,1761,909
GUJARAT_VALSAD,2010,1803,966
GUJARAT_VALSAD,2011,1670,931
GUJARAT_VALSAD,2012,1712,980
GUJARAT_VALSAD,2013,1726,1006
GUJARAT_VALSAD,2014,1725,1007
GUJARAT_VALSAD,2015,1886,1051
GUJARAT_VALSAD,2016,2048,1100
GUJARAT_VALSAD,2017,2255,1017
GUJARAT_VALSAD,2018,2371,980
GUJARAT_VALSAD,2019,2019,997
GUJARAT_VALSAD,2020,2020,997
GUJARAT_VALSAD,2021,2015,996
GUJARAT_VALSAD,2022,2023,995
GUJARAT_VALSAD,2023,2028,994
GUJARAT_VALSAD,2024,2037,995
GUJARAT_VALSAD,2025,2045,997
HARYANA_BHIWANI,2004,2396,1000
HARYANA_BHIWANI,2005,2541,964
HARYANA_BHIWANI,2006,2656,1070
HARYANA_BHIWANI,2007,2324,925
HARYANA_BHIWANI,2008,2159,985
HARYANA_BHIWANI,2009,2050,947
HARYANA_BHIWANI,2010,1997,867
HARYANA_BHIWANI,2011,1888,840
HARYANA_BHIWANI,2012,2062,820
HARYANA_BHIWANI,2013,1953,726
HARYANA_BHIWANI,2014,1916,747
HARYANA_BHIWANI,2015,2272,855
HARYANA_BHIWANI,2016,2493,998
HARYANA_BHIWANI,2017,1732,988
HARYANA_BHIWANI,2018,2747,1767
HARYANA_BHIWANI,2019,2208,1001
HARYANA_BHIWANI,2020,2247,997
HARYANA_BHIWANI,2021,2214,994
HARYANA_BHIWANI,2022,2218,988
HARYANA_BHIWANI,2023,2206,986
HARYANA_BHIWANI,2024,2197,982
HARYANA_BHIWANI,2025,2190,978
HARYANA_FARIDABAD,2001,2978,1105
HARYANA_FARIDABAD,2002,3402,1292
HARYANA_FARIDABAD,2003,3715,1239
HARYANA_FARIDABAD,2004,3691,1248
HARYANA_FARIDABAD,2005,4093,1287
HARYANA_FARIDABAD,2006,3882,1238
HARYANA_FARIDABAD,2007,3811,1185
HARYANA_FARIDABAD,2008,3644,1074
HARYANA_FARIDABAD,2009,3935,1024
HARYANA_FARIDABAD,2010,3060,742
HARYANA_FARIDABAD,2011,3295,853
HARYANA_FARIDABAD,2012,3475,829
HARYANA_FARIDABAD,2013,3789,982
HARYANA_FARIDABAD,2014,4186,855
HARYANA_FARIDABAD,2015,4458,1010
HARYANA_FARIDABAD,2016,4151,1076
HARYANA_FARIDABAD,2017,3460,953
HARYANA_FARIDABAD,2018,5583,1687
HARYANA_FARIDABAD,2019,3374,991
HARYANA_FARIDABAD,2020,3376,1014
HARYANA_FARIDABAD,2021,3413,1015
HARYANA_FARIDABAD,2022,3411,1011
HARYANA_FARIDABAD,2023,3425,1012
HARYANA_FARIDABAD,2024,3439,1011
HARYANA_FARIDABAD,2025,3453,1010
HARYANA_PANCHKULA,2003,154,72
HARYANA_PANCHKULA,2004,943,358
HARYANA_PANCHKULA,2005,906,321
HARYANA_PANCHKULA,2006,825,271
HARYANA_PANCHKULA,2007,890,320
HARYANA_PANCHKULA,2008,974,328
HARYANA_PANCHKULA,2009,1023,400
HARYANA_PANCHKULA,2010,933,340
HARYANA_PANCHKULA,2011,1075,358
HARYANA_PANCHKULA,2012,1101,369
HARYANA_PANCHKULA,2013,1108,367
HARYANA_PANCHKULA,2014,1044,358
HARYANA_PANCHKULA,2015,1121,378
HARYANA_PANCHKULA,2016,1139,321
HARYANA_PANCHKULA,2017,1109,447
HARYANA_PANCHKULA,2018,1657,806
HARYANA_PANCHKULA,2019,1217,469
HARYANA_PANCHKULA,2020,1212,473
HARYANA_PANCHKULA,2021,1226,475
HARYANA_PANCHKULA,2022,1226,471
HARYANA_PANCHKULA,2023,1234,478
HARYANA_PANCHKULA,2024,1248,482
HARYANA_PANCHKULA,2025,1269,487
HARYANA_YAMUNANAGAR,2003,267,144
HARYANA_YAMUNANAGAR,2004,1566,704
HARYANA_YAMUNANAGAR,2005,1496,591
HARYANA_YAMUNANAGAR,2006,1320,589
HARYANA_YAMUNANAGAR,2007,1361,562
HARYANA_YAMUNANAGAR,2019,1415,598
HARYANA_YAMUNANAGAR,2020,1401,592
HARYANA_YAMUNANAGAR,2021,1414,568
HARYANA_YAMUNANAGAR,2022,1426,568
HARYANA_YAMUNANAGAR,2023,1434,550
HARYANA_YAMUNANAGAR,2024,1444,545
HARYANA_YAMUNANAGAR,2025,1454,536
HIMACHALPRADESH_KANGRA,2001,2195,772
HIMACHALPRADESH_KANGRA,2002,2594,979
HIMACHALPRADESH_KANGRA,2003,2642,1034
HIMACHALPRADESH_KANGRA,2004,2711,942
HIMACHALPRADESH_KANGRA,2005,2613,918
HIMACHALPRADESH_KANGRA,2006,2505,964
HIMACHALPRADESH_KANGRA,2007,2593,964
HIMACHALPRADESH_KANGRA,2008,2585,938
HIMACHALPRADESH_KANGRA,2009,2590,910
HIMACHALPRADESH_KANGRA,2010,2759,929
HIMACHALPRADESH_KANGRA,2011,2610,909
HIMACHALPRADESH_KANGRA,2012,2523,1090
HIMACHALPRADESH_KANGRA,2013,2581,1100
HIMACHALPRADESH_KANGRA,2014,2645,1127
HIMACHALPRADESH_KANGRA,2015,2571,973
HIMACHALPRADESH_KANGRA,2016,2574,1094
HIMACHALPRADESH_KANGRA,2017,3112,1368
HIMACHALPRADESH_KANGRA,2018,3229,1518
HIMACHALPRADESH_KANGRA,2019,2746,969
HIMACHALPRADESH_KANGRA,2020,2749,967
HIMACHALPRADESH_KANGRA,2021,2755,965
HIMACHALPRADESH_KANGRA,2022,2766,962
HIMACHALPRADESH_KANGRA,2023,2776,963
HIMACHALPRADESH_KANGRA,2024,2788,960
HIMACHALPRADESH_KANGRA,2025,2795,959
HIMACHALPRADESH_KULLU,2001,714,254
HIMACHALPRADESH_KULLU,2002,1479,435
HIMACHALPRADESH_KULLU,2003,1520,378
HIMACHALPRADESH_KULLU,2004,1563,453
HIMACHALPRADESH_KULLU,2005,1588,442
HIMACHALPRADESH_KULLU,2006,1475,490
HIMACHALPRADESH_KULLU,2007,1349,429
HIMACHALPRADESH_KULLU,2008,1395,495
HIMACHALPRADESH_KULLU,2009,1337,451
HIMACHALPRADESH_KULLU,2010,1387,399
HIMACHALPRADESH_KULLU,2011,1299,308
HIMACHALPRADESH_KULLU,2012,1306,329
HIMACHALPRADESH_KULLU,2013,1329,351
HIMACHALPRADESH_KULLU,2014,1548,432
HIMACHALPRADESH_KULLU,2015,1453,340
HIMACHALPRADESH_KULLU,2016,1321,331
HIMACHALPRADESH_KULLU,2017,729,276
HIMACHALPRADESH_KULLU,2018,1163,579
HIMACHALPRADESH_KULLU,2019,1359,334
HIMACHALPRADESH_KULLU,2020,1384,344
HIMACHALPRADESH_KULLU,2021,1408,351
HIMACHALPRADESH_KULLU,2022,1431,359
HIMACHALPRADESH_KULLU,2023,1458,367
HIMACHALPRADESH_KULLU,2024,1485,374
HIMACHALPRADESH_KULLU,2025,1511,382
HIMACHALPRADESH_MANDI,2001,2348,838
HIMACHALPRADESH_MANDI,2002,2483,883
HIMACHALPRADESH_MANDI,2003,2379,862
